dataset,optimizer,seed,eval,best_so_far
vehicle,ga,0,21,0.8565141612200436
vehicle,ga,0,22,0.8565141612200436
vehicle,ga,0,23,0.8565141612200436
vehicle,ga,0,24,0.8565141612200436
vehicle,ga,0,25,0.8565141612200436
vehicle,ga,0,26,0.8565141612200436
vehicle,ga,0,27,0.8565141612200436
vehicle,ga,0,28,0.8565141612200436
vehicle,ga,0,29,0.8565141612200436
vehicle,ga,0,30,0.8565141612200436
vehicle,ga,0,31,0.8565141612200436
vehicle,ga,0,32,0.8565141612200436
vehicle,ga,0,33,0.8565141612200436
vehicle,ga,0,34,0.8565141612200436
vehicle,ga,0,35,0.8565141612200436
vehicle,ga,0,36,0.8565141612200436
vehicle,ga,0,37,0.8565141612200436
vehicle,ga,0,38,0.8565141612200436
vehicle,ga,0,39,0.8565141612200436
vehicle,ga,0,40,0.8565141612200436
vehicle,ga,0,41,0.8565141612200436
vehicle,ga,0,42,0.8565141612200436
vehicle,ga,0,43,0.8565141612200436
vehicle,ga,0,44,0.8565141612200436
vehicle,ga,0,45,0.8565141612200436
vehicle,ga,0,46,0.8565141612200436
vehicle,ga,0,47,0.8565141612200436
vehicle,ga,0,48,0.8565141612200436
vehicle,ga,0,49,0.8565141612200436
vehicle,ga,0,50,0.8565141612200436
vehicle,ga,0,51,0.8565141612200436
vehicle,ga,0,52,0.8565141612200436
vehicle,ga,0,53,0.8565141612200436
vehicle,ga,0,54,0.8565141612200436
vehicle,ga,0,55,0.8565141612200436
vehicle,ga,0,56,0.8565141612200436
vehicle,ga,0,57,0.8565141612200436
vehicle,ga,0,58,0.8565141612200436
vehicle,ga,0,59,0.8565141612200436
vehicle,ga,0,60,0.8565141612200436
vehicle,ga,0,61,0.8565141612200436
vehicle,ga,0,62,0.8565141612200436
vehicle,ga,0,63,0.8565141612200436
vehicle,ga,0,64,0.8565141612200436
vehicle,ga,0,65,0.8565141612200436
vehicle,ga,0,66,0.8565141612200436
vehicle,ga,0,67,0.8565141612200436
vehicle,ga,0,68,0.8565141612200436
vehicle,ga,0,69,0.8565141612200436
vehicle,ga,0,70,0.8565141612200436
vehicle,ga,0,71,0.8565141612200436
vehicle,ga,0,72,0.8565141612200436
vehicle,ga,0,73,0.8565141612200436
vehicle,ga,0,74,0.8565359477124183
vehicle,ga,0,75,0.8565359477124183
vehicle,ga,0,76,0.8565359477124183
