dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
banknote,pso,29,1.0,1.0,8.868711716934154,-6.9929183019526455,8.169313669204712,1,100
banknote,de,29,1.0,1.0,10.762127875969572,-3.883283127065978,9.520864009857178,6,100
banknote,ga,29,1.0,1.0,10.762127875969572,-3.883283127065978,9.26445174217224,6,100
banknote,sa,0,1.0,1.0,5.976270078546495,-2.12659140529645,6.927499055862427,1,100
banknote,sa,1,1.0,1.0,3.3404400940514805,-2.0341591180411545,4.585259199142456,1,100
banknote,sa,2,1.0,1.0,1.4671345849505346,-2.7335726765514194,6.761786460876465,18,100
banknote,sa,3,1.0,1.0,6.015958051491509,-2.2533391928741136,8.136811971664429,1,100
banknote,sa,4,1.0,1.0,14.340596780273533,-5.149819514836999,4.560275077819824,1,100
banknote,sa,5,1.0,1.0,2.702160669254232,1.9350540157254807,5.578869819641113,1,100
banknote,sa,6,1.0,1.0,12.857203028720033,-9.02436350457881,5.020784378051758,1,100
banknote,sa,7,1.0,1.0,-0.09278280492014446,-1.8001490066514356,6.176889896392822,1,100
banknote,sa,8,1.0,1.0,12.468588055836324,2.4337319307767764,5.781763076782227,1,100
banknote,sa,9,1.0,1.0,-1.9601636116346735,1.5933500952514439,7.210175275802612,6,100
banknote,sa,10,1.0,1.0,11.458287244365732,-8.782938916474556,4.359537363052368,7,100
banknote,sa,11,1.0,1.0,5.906688648898783,-5.985254143225025,6.188658714294434,23,100
banknote,sa,12,1.0,1.0,9.180933424553114,-5.939312850318257,5.188141107559204,1,100
banknote,sa,13,1.0,1.0,15.0,-11.249103437568037,5.491878509521484,2,100
banknote,sa,14,1.0,1.0,5.278866875453804,-1.083029062572658,7.390232801437378,1,100
banknote,sa,15,1.0,1.0,4.879451585594756,-5.490562204992173,6.104724168777466,35,100
banknote,sa,16,1.0,1.0,1.1369507463459971,3.0,6.4662697315216064,10,100
banknote,sa,17,1.0,1.0,2.141102276394907,-3.387878077874943,6.855870485305786,2,100
banknote,sa,18,1.0,1.0,8.007484834791834,-5.901839272772827,5.711530447006226,1,100
