dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,de,10,0.9457361795292828,0.9428007889546351,1.8527595368313372,-6.290764902975956,57.80299234390259,2,100
ozone-8hr,ga,10,0.9462300066897767,0.9428007889546351,2.6564933314081447,-6.845905791969039,70.90579748153687,2,100
ozone-8hr,grid,11,0.9437620872103633,0.9566074950690336,1.666666666666667,-5.0,62.24549508094788,1,100
ozone-8hr,random,11,0.9422830383749924,0.9487179487179488,8.46980287440391,-10.528445719623376,65.30069041252136,1,100
ozone-8hr,bo_tpe,11,0.9452411360457338,0.9526627218934912,2.1546122616209096,-5.44741067126,48.19669246673584,1,100
ozone-8hr,pso,11,0.9442571306939124,0.9467455621301776,9.533077359495744,-11.0765801440783,56.88386797904968,1,100
ozone-8hr,de,11,0.9447485252082954,0.95069033530572,2.37986247459582,-5.794979607541272,59.94583463668823,1,100
ozone-8hr,ga,11,0.9452423523687892,0.95069033530572,2.353684120558057,-5.794979607541272,52.09723567962647,1,100
ozone-8hr,grid,12,0.9452423523687892,0.9349112426035504,6.111111111111111,-9.0,63.16907000541687,1,100
ozone-8hr,random,12,0.9457349632062276,0.9368836291913216,3.385005405182124,-7.367055962082023,65.06217622756958,1,100
ozone-8hr,bo_tpe,12,0.9457361795292828,0.930966469428008,5.713475166309538,-8.239252191473447,47.37449073791504,1,100
ozone-8hr,pso,12,0.9472127957185428,0.9388560157790928,2.352727627688629,-6.57756390470654,49.310967683792114,2,100
ozone-8hr,de,12,0.946227574043666,0.9368836291913216,2.912965031660802,-6.834909806641024,62.896209478378296,1,100
ozone-8hr,ga,12,0.9457325305601167,0.9388560157790928,2.84365354216477,-7.071245925959545,55.10729694366455,1,100
ozone-8hr,grid,13,0.9457386121753938,0.9349112426035504,1.666666666666667,-5.0,73.78081917762756,1,100
ozone-8hr,random,13,0.9462312230128322,0.940828402366864,2.401537552985856,-5.918479566452332,65.40747499465942,2,100
ozone-8hr,bo_tpe,13,0.94721887733382,0.9388560157790928,1.7434614879893018,-5.321279668833922,61.94204783439636,5,100
ozone-8hr,pso,13,0.9467238338502708,0.9329388560157792,2.205059856196033,-5.328927466169155,62.78001570701599,2,100
ozone-8hr,de,13,0.9447485252082954,0.9230769230769232,14.949261127984707,-4.41949731981723,75.75111150741577,1,100
ozone-8hr,ga,13,0.946725050173326,0.9388560157790928,1.6114652736832014,-5.096290896590032,60.97275614738464,10,100
ozone-8hr,grid,14,0.9427683512740984,0.9526627218934912,1.666666666666667,-5.0,78.02608823776245,1,100
ozone-8hr,random,14,0.9408003405704556,0.9349112426035504,1.0018396078756764,-6.451696212891566,62.536937952041626,1,100
ozone-8hr,bo_tpe,14,0.9437535729489752,0.9467455621301776,1.3313589908144254,-4.606987647831638,159.35598731040955,1,100
ozone-8hr,pso,14,0.9422793894058262,0.9447731755424064,0.6106453332311135,-5.1181647322036286,139.357604265213,2,100
ozone-8hr,de,14,0.9407966916012892,0.9428007889546351,0.6184361659338977,-4.204342475654955,68.92921710014343,2,100
ozone-8hr,ga,14,0.9417867785683878,0.9428007889546351,0.1259664008658423,-4.748150397014631,98.72936844825745,2,100
ozone-8hr,grid,15,0.945238703399623,0.9467455621301776,1.666666666666667,-5.0,61.54937696456909,1,100
ozone-8hr,random,15,0.9447460925621846,0.9447731755424064,0.9799731300049092,-5.320586050460952,53.14442420005798,1,100
ozone-8hr,bo_tpe,15,0.9452460013379552,0.9388560157790928,3.046461272424751,-6.389833585377052,47.29227304458618,1,100
ozone-8hr,pso,15,0.9447521741774616,0.940828402366864,3.189636272806503,-6.693321211717592,47.88527941703797,1,100
ozone-8hr,de,15,0.9457313142370614,0.9487179487179488,1.4346179002865649,-4.773546079981988,59.4810574054718,1,100
