dataset,optimizer,seed,eval,best_so_far
steel-faults,ga,0,87,0.7500031117104035
steel-faults,ga,0,88,0.7500031117104035
steel-faults,ga,0,89,0.7500031117104035
steel-faults,ga,0,90,0.7500031117104035
steel-faults,ga,0,91,0.7500031117104035
steel-faults,ga,0,92,0.7500031117104035
steel-faults,ga,0,93,0.7500031117104035
steel-faults,ga,0,94,0.7500031117104035
steel-faults,ga,0,95,0.7500031117104035
steel-faults,ga,0,96,0.7500031117104035
steel-faults,ga,0,97,0.7500031117104035
steel-faults,ga,0,98,0.7500031117104035
steel-faults,ga,0,99,0.7500031117104035
steel-faults,ga,0,100,0.7500031117104035
steel-faults,grid,1,1,0.3466486878954465
steel-faults,grid,1,2,0.3466486878954465
steel-faults,grid,1,3,0.3466486878954465
steel-faults,grid,1,4,0.3588818587283476
steel-faults,grid,1,5,0.5025847941084949
steel-faults,grid,1,6,0.5032195830308059
steel-faults,grid,1,7,0.5032195830308059
steel-faults,grid,1,8,0.5032195830308059
steel-faults,grid,1,9,0.5032195830308059
steel-faults,grid,1,10,0.5032195830308059
steel-faults,grid,1,11,0.5032195830308059
steel-faults,grid,1,12,0.5032195830308059
steel-faults,grid,1,13,0.5032195830308059
steel-faults,grid,1,14,0.5032195830308059
steel-faults,grid,1,15,0.5083829478269889
steel-faults,grid,1,16,0.6655948553054662
steel-faults,grid,1,17,0.6713950834975625
steel-faults,grid,1,18,0.6713950834975625
steel-faults,grid,1,19,0.6713950834975625
steel-faults,grid,1,20,0.6713950834975625
steel-faults,grid,1,21,0.6713950834975625
steel-faults,grid,1,22,0.6713950834975625
steel-faults,grid,1,23,0.6713950834975625
steel-faults,grid,1,24,0.6713950834975625
